names,style,url
Köstritzer Schwarzbier,Schwarzbier,https://www.beeradvocate.com/beer/profile/648/1774/
Bohemian Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/143/32575/
Xingu Black Beer,Schwarzbier,https://www.beeradvocate.com/beer/profile/2480/1314/
Baba Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/1416/73965/
Saranac Black Forest Black Beer,Schwarzbier,https://www.beeradvocate.com/beer/profile/99/321/
Howl,Schwarzbier,https://www.beeradvocate.com/beer/profile/96/52704/
Black Bavarian Style Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/144/96/
Session Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/5316/50740/
KCCO Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/32990/102898/
Mönchshof Schwarzbier,Schwarzbier,https://www.beeradvocate.com/beer/profile/412/2409/
Rogue Farms Dirtoir Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/132/54929/
Ugly Pug Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/9969/21192/
Midnight Expression,Schwarzbier,https://www.beeradvocate.com/beer/profile/1337/41609/
Krušovice Cerne,Schwarzbier,https://www.beeradvocate.com/beer/profile/1489/10302/
McSorley's Irish Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/447/47586/
Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/18539/51397/
Cascadian Schwarzbier,Schwarzbier,https://www.beeradvocate.com/beer/profile/26520/79012/
Duck-Rabbit Schwarzbier,Schwarzbier,https://www.beeradvocate.com/beer/profile/9790/51498/
Insulated Dark Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/45/184617/
Dark Helmet,Schwarzbier,https://www.beeradvocate.com/beer/profile/24134/75511/
Einbecker Schwarzbier,Schwarzbier,https://www.beeradvocate.com/beer/profile/66/1874/
Krombacher Dark,Schwarzbier,https://www.beeradvocate.com/beer/profile/566/48642/
S1nist0r Black Ale,Schwarzbier,https://www.beeradvocate.com/beer/profile/16873/45496/
Gordon Biersch Schwarzbier,Schwarzbier,https://www.beeradvocate.com/beer/profile/1551/43357/
Black Thunder,Schwarzbier,https://www.beeradvocate.com/beer/profile/25667/74506/
BREWtality - Espresso Black Bier,Schwarzbier,https://www.beeradvocate.com/beer/profile/385/48208/
Short's Bourbon Barrel Sustenance Black Beer,Schwarzbier,https://www.beeradvocate.com/beer/profile/9629/42366/
Short's Sustenance Black Bier,Schwarzbier,https://www.beeradvocate.com/beer/profile/9629/50319/
Dark Helmet Imperial Schwarzbier,Schwarzbier,https://www.beeradvocate.com/beer/profile/2470/40301/
Reasonably Corrupt,Schwarzbier,https://www.beeradvocate.com/beer/profile/33324/107322/
Zeitgeist,Schwarzbier,https://www.beeradvocate.com/beer/profile/16315/48861/
Das Kleine Schwarz Einhorn,Schwarzbier,https://www.beeradvocate.com/beer/profile/26/77508/
LA-31 Bière Noire,Schwarzbier,https://www.beeradvocate.com/beer/profile/22408/73927/
Blackwing Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/29377/88980/
Black Radish Dark Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/16060/38885/
Perrin Black,Schwarzbier,https://www.beeradvocate.com/beer/profile/29952/91600/
5 O'clock Shadow Double Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/413/78033/
B3K Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/986/17815/
Monteith's Black,Schwarzbier,https://www.beeradvocate.com/beer/profile/627/4590/
Das Schwarze,Schwarzbier,https://www.beeradvocate.com/beer/profile/3340/22282/
Miner Mishap,Schwarzbier,https://www.beeradvocate.com/beer/profile/4707/40226/
Magnetron,Schwarzbier,https://www.beeradvocate.com/beer/profile/19127/106298/
Stargrazer,Schwarzbier,https://www.beeradvocate.com/beer/profile/35769/129340/
Rail Dog Smoked Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/12516/95392/
Schlafly Sessions Black Lager Schwarzbier,Schwarzbier,https://www.beeradvocate.com/beer/profile/583/6759/
Saranac Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/99/53200/
Herold Bohemian Black Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/734/2196/
Von Trapp Trosten Lager,Schwarzbier,https://www.beeradvocate.com/beer/profile/22512/63797/
Short's Black Diamond,Schwarzbier,https://www.beeradvocate.com/beer/profile/9629/104122/
Samuel Adams Boston Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/35/104/
Negra Modelo,Vienna Lager,https://www.beeradvocate.com/beer/profile/75/667/
Great Lakes Eliot Ness,Vienna Lager,https://www.beeradvocate.com/beer/profile/73/229/
Dos Equis Amber Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/57/171/
Amber,Vienna Lager,https://www.beeradvocate.com/beer/profile/3/5/
Vienna Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/18539/46793/
Leinenkugel's Red,Vienna Lager,https://www.beeradvocate.com/beer/profile/710/2355/
Sierra Nevada Vienna Style Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/140/50671/
Victoria,Vienna Lager,https://www.beeradvocate.com/beer/profile/75/6508/
Schell's FireBrick,Vienna Lager,https://www.beeradvocate.com/beer/profile/417/2032/
Penn Pilsner,Vienna Lager,https://www.beeradvocate.com/beer/profile/125/385/
Beerito,Vienna Lager,https://www.beeradvocate.com/beer/profile/2681/227228/
Special Amber,Vienna Lager,https://www.beeradvocate.com/beer/profile/144/97/
Saranac Season's Best - Nut Brown Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/99/2019/
Millstream Schild Brau Amber,Vienna Lager,https://www.beeradvocate.com/beer/profile/107/336/
Von Trapp Vienna Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/22512/57738/
Live Oak Big Bark Amber Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/383/9629/
Cutlass (Amber Lager),Vienna Lager,https://www.beeradvocate.com/beer/profile/898/93014/
Dynamo Copper Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/19127/47292/
Columbia Street Amber,Vienna Lager,https://www.beeradvocate.com/beer/profile/4146/5087/
The Raven Special Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/4412/9582/
Jenny Lake Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/179/581/
Mac Queen's Nessie,Vienna Lager,https://www.beeradvocate.com/beer/profile/285/1831/
Churchville Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/29021/95919/
Florida Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/161/84783/
Wild Hop Organic Amber Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/14551/31029/
1906 Reserva Especial,Vienna Lager,https://www.beeradvocate.com/beer/profile/2100/26352/
Oktoberfest,Vienna Lager,https://www.beeradvocate.com/beer/profile/4426/61955/
Ybor Gold Amber Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/161/18290/
Lakewood Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/29656/86330/
Saranac Winter Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/99/53199/
Danish Red Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/24600/70521/
Bohemia Obscura,Vienna Lager,https://www.beeradvocate.com/beer/profile/57/38284/
Shiner 98 Bavarian Style Amber,Vienna Lager,https://www.beeradvocate.com/beer/profile/143/36866/
Left Coast Una Mas Amber Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/10046/18541/
Menabrea 150° Anniversario Amber,Vienna Lager,https://www.beeradvocate.com/beer/profile/1935/20769/
Molson OV (Old Vienna),Vienna Lager,https://www.beeradvocate.com/beer/profile/433/4477/
Vienna Red Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/6045/39810/
Vienna-Style Amber Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/156/71709/
Anniversary Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/710/279990/
Schwelmer Bernstein,Vienna Lager,https://www.beeradvocate.com/beer/profile/4884/10415/
Dockside Amber Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/611/4931/
Fat Cat Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/20707/13772/
Indians Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/20672/80304/
Iron Range Amber Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/88/261/
P.J.W. Copper Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/345/51481/
Red Stallion,Vienna Lager,https://www.beeradvocate.com/beer/profile/971/5547/
Trailhead Premium Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/618/8663/
Vienna Lager,Vienna Lager,https://www.beeradvocate.com/beer/profile/30949/109602/
Cow Creek,Vienna Lager,https://www.beeradvocate.com/beer/profile/25622/74706/
Schneider Weisse Tap 6 Unser Aventinus,Weizenbock,https://www.beeradvocate.com/beer/profile/72/224/
Weihenstephaner Vitus,Weizenbock,https://www.beeradvocate.com/beer/profile/252/35625/
Moonglow Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/345/1008/
Schneider Weisse Tap 5 Schneider & Brooklyner Hopfenweisse,Weizenbock,https://www.beeradvocate.com/beer/profile/72/37774/
Ayinger Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/39/37192/
Central Waters / Local Option De Kleine Dood,Weizenbock,https://www.beeradvocate.com/beer/profile/652/81602/
Bavarian-Styled Doppel Weizen,Weizenbock,https://www.beeradvocate.com/beer/profile/220/73131/
Erdinger Weissbier Pikantus,Weizenbock,https://www.beeradvocate.com/beer/profile/703/2646/
Ramstein Winter Wheat,Weizenbock,https://www.beeradvocate.com/beer/profile/607/2743/
Schneider Weisse Tap X Mein Nelson Sauvin,Weizenbock,https://www.beeradvocate.com/beer/profile/72/74625/
Live Oak Primus Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/383/46105/
Schneider Weisse Tap X Aventinus Cuvée Barrique,Weizenbock,https://www.beeradvocate.com/beer/profile/72/106399/
Great Lakes Glockenspiel Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/73/19796/
Der Weisse Bock,Weizenbock,https://www.beeradvocate.com/beer/profile/428/1307/
10 Degrees Below,Weizenbock,https://www.beeradvocate.com/beer/profile/1397/33809/
La Shawinigan Handshake,Weizenbock,https://www.beeradvocate.com/beer/profile/13605/63087/
Plank Bavarian Dunkler Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/5943/36170/
Plank Bavarian Heller Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/5943/36326/
Weizenbock Grande Cuvée,Weizenbock,https://www.beeradvocate.com/beer/profile/11056/44939/
TNT,Weizenbock,https://www.beeradvocate.com/beer/profile/418/67253/
Kuhnhenn Weiss Teufel (White Devil),Weizenbock,https://www.beeradvocate.com/beer/profile/2097/55469/
Eisenbahn Vigorosa (Weizenbock),Weizenbock,https://www.beeradvocate.com/beer/profile/10096/19608/
Alpen Glow Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/19544/55848/
Peak Organic Weiss Principal Imperial Hefe,Weizenbock,https://www.beeradvocate.com/beer/profile/13884/68937/
Neshaminator,Weizenbock,https://www.beeradvocate.com/beer/profile/29021/88776/
Teufel Bock,Weizenbock,https://www.beeradvocate.com/beer/profile/15280/48033/
Buffalo Bock,Weizenbock,https://www.beeradvocate.com/beer/profile/1177/78705/
Angry Goat,Weizenbock,https://www.beeradvocate.com/beer/profile/9969/74071/
Hopf Weisser Bock,Weizenbock,https://www.beeradvocate.com/beer/profile/1357/3673/
Bayern Face Plant Doppel Weizen,Weizenbock,https://www.beeradvocate.com/beer/profile/605/54452/
Wild Oats Series No. 10 - Dunkel Buck,Weizenbock,https://www.beeradvocate.com/beer/profile/15435/72633/
Volks Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/1336/7402/
Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/125/36251/
Skull Crushing Ape,Weizenbock,https://www.beeradvocate.com/beer/profile/18539/131665/
Weizen Bock,Weizenbock,https://www.beeradvocate.com/beer/profile/1397/13615/
Heineken Tarwebok,Weizenbock,https://www.beeradvocate.com/beer/profile/81/14497/
Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/7753/35630/
Erlkönig,Weizenbock,https://www.beeradvocate.com/beer/profile/24764/96197/
Riegele Augustus Weizendoppelbock,Weizenbock,https://www.beeradvocate.com/beer/profile/5850/41463/
Maisel & Friends Jeff's Bavarian Ale,Weizenbock,https://www.beeradvocate.com/beer/profile/585/106506/
Schell's Stag Series #11- Bananas Foster Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/417/286031/
Dunkelweizen Bock,Weizenbock,https://www.beeradvocate.com/beer/profile/140/218746/
St. Blasius Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/1623/27464/
Summer Haze Pale Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/16352/44355/
Yule Tide (2015),Weizenbock,https://www.beeradvocate.com/beer/profile/898/204297/
Mill Street Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/3760/55241/
Maximilian,Weizenbock,https://www.beeradvocate.com/beer/profile/24764/69449/
Bourbon Cask Aged Wheat Trippelbock,Weizenbock,https://www.beeradvocate.com/beer/profile/12547/33230/
Portsmouth Weizenbock,Weizenbock,https://www.beeradvocate.com/beer/profile/596/21723/
Snow Weizen,Weizenbock,https://www.beeradvocate.com/beer/profile/23623/91695/
Samuel Adams Winter Lager,Bock,https://www.beeradvocate.com/beer/profile/35/101/
Shiner Bock,Bock,https://www.beeradvocate.com/beer/profile/143/1352/
Samuel Adams Chocolate Bock,Bock,https://www.beeradvocate.com/beer/profile/35/14309/
Michelob AmberBock,Bock,https://www.beeradvocate.com/beer/profile/29/1252/
Samuel Adams Cherry Chocolate Bock,Bock,https://www.beeradvocate.com/beer/profile/35/68000/
Yuengling Bock,Bock,https://www.beeradvocate.com/beer/profile/182/47812/
Uff-da,Bock,https://www.beeradvocate.com/beer/profile/590/2565/
The Vixen Chocolate Chili Bock,Bock,https://www.beeradvocate.com/beer/profile/35/74579/
Back Forty Bock,Bock,https://www.beeradvocate.com/beer/profile/590/62671/
St. Nikolaus Bock Bier,Bock,https://www.beeradvocate.com/beer/profile/125/2272/
Saint Arnold Spring Bock,Bock,https://www.beeradvocate.com/beer/profile/337/1070/
Pandora's Bock,Bock,https://www.beeradvocate.com/beer/profile/2137/3835/
Genesee Bock Beer,Bock,https://www.beeradvocate.com/beer/profile/302/41422/
Einbecker Ur-Bock Dunkel,Bock,https://www.beeradvocate.com/beer/profile/66/1873/
La Trappe Bockbier,Bock,https://www.beeradvocate.com/beer/profile/184/20299/
Mahr's Christmas Bock,Bock,https://www.beeradvocate.com/beer/profile/428/14899/
Noche Buena,Bock,https://www.beeradvocate.com/beer/profile/57/7714/
Schell's Bock,Bock,https://www.beeradvocate.com/beer/profile/417/47795/
Samuel Adams Toasted Caramel Bock,Bock,https://www.beeradvocate.com/beer/profile/35/225611/
Saranac Chocolate Lager,Bock,https://www.beeradvocate.com/beer/profile/99/75739/
Brother Benedict's Bock,Bock,https://www.beeradvocate.com/beer/profile/1819/31215/
Millstream Schokolade Bock,Bock,https://www.beeradvocate.com/beer/profile/107/7904/
Atwater Winterbock,Bock,https://www.beeradvocate.com/beer/profile/15280/39884/
Winter Lager,Bock,https://www.beeradvocate.com/beer/profile/144/1000/
Creemore Springs UrBock,Bock,https://www.beeradvocate.com/beer/profile/455/2250/
Revolver Bock,Bock,https://www.beeradvocate.com/beer/profile/30128/86334/
Special Edition - Bock Beer,Bock,https://www.beeradvocate.com/beer/profile/200/41471/
Mountain Holidays In Vermont Rich Creamy Bock Lager,Bock,https://www.beeradvocate.com/beer/profile/1805/20968/
LAG Lagunator Lager,Bock,https://www.beeradvocate.com/beer/profile/220/283116/
Holsten Festbock,Bock,https://www.beeradvocate.com/beer/profile/628/5119/
Saranac Black Diamond Bock,Bock,https://www.beeradvocate.com/beer/profile/99/34304/
Block House Double Chocolate Bock,Bock,https://www.beeradvocate.com/beer/profile/410/144046/
Huber Bock Beer,Bock,https://www.beeradvocate.com/beer/profile/435/6340/
Bock Bock Imperial American Bock Aged In Bourbon Barrels,Bock,https://www.beeradvocate.com/beer/profile/262/161796/
Bock Beer,Bock,https://www.beeradvocate.com/beer/profile/741/3479/
Nero's 1st Century Double Dark Malt Ale,Bock,https://www.beeradvocate.com/beer/profile/7734/76116/
Samuel Adams Amber Bock,Bock,https://www.beeradvocate.com/beer/profile/35/289887/
Kozlak,Bock,https://www.beeradvocate.com/beer/profile/5502/27167/
Horny Goat Baby Got Bock,Bock,https://www.beeradvocate.com/beer/profile/17856/67329/
Jopen Bokbier,Bock,https://www.beeradvocate.com/beer/profile/514/11985/
Hell On High Quad Bock,Bock,https://www.beeradvocate.com/beer/profile/12224/103502/
Saranac Bock,Bock,https://www.beeradvocate.com/beer/profile/99/33413/
Mönchshof Bockbier,Bock,https://www.beeradvocate.com/beer/profile/412/13231/
Christoffel Bokbier,Bock,https://www.beeradvocate.com/beer/profile/553/26322/
Battlefield Bock,Bock,https://www.beeradvocate.com/beer/profile/2951/42771/
Aass Bock,Bock,https://www.beeradvocate.com/beer/profile/185/664/
Bockslider Toadies Texas Bock,Bock,https://www.beeradvocate.com/beer/profile/31272/171485/
Chouffe-Bok,Bock,https://www.beeradvocate.com/beer/profile/321/872/
Bock Beer,Bock,https://www.beeradvocate.com/beer/profile/22157/56588/
Zywiec Bock,Bock,https://www.beeradvocate.com/beer/profile/623/93901/
Ayinger Celebrator Doppelbock,Doppelbock,https://www.beeradvocate.com/beer/profile/39/131/
